"","source","year","geographic_location_cleaned","hdi","demers_pelag","env_temp","form_clean","species_from_search","family","paper_id","nutrient","value","SpecCode","Order","DemersPelag","DepthRangeDeep","BodyShapeI","Lmax","EnvTemp","TL","K","tm","Habitat","pelagic"
"366","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Nazma_65","Zinc",1.4,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"367","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Nazma_65","Calcium",19,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"368","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Nazma_65","Iron",0.5,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"369","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Oreochromis mossambicus","Cichlidae","Nazma_65","Vitamin A",2,3,"Perciformes","benthopelagic",12,"fusiform",39,"tropical",2.17,3.93966666666667,1.34480005921624,"Freshwater",0
"370","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Nazma_65","Protein",15.6,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"371","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Nazma_65","Zinc",0.53,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"372","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Nazma_65","Calcium",27,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"373","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Nazma_65","Iron",0.8,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"374","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Nazma_65","Vitamin A",15,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"375","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Wallago attu","Siluridae","Nazma_65","Protein",15.4,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"376","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Wallago attu","Siluridae","Nazma_65","Zinc",0.27,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"377","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Wallago attu","Siluridae","Nazma_65","Calcium",83,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"378","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Wallago attu","Siluridae","Nazma_65","Iron",0.8,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"379","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Wallago attu","Siluridae","Nazma_65","Vitamin A",1,10243,"Siluriformes","demersal",NA,"elongate",240,"tropical",3.68,0.654,2.24424306990866,"Freshwater",0
"380","WoS",2013,"Bangladesh","Medium","pelagic","tropical","whole","Eutropiichthys vacha","Schilbeidae","Nazma_65","Protein",16.1,13347,"Siluriformes","pelagic",NA,"elongate",38.2,"tropical",3.88,0.393895521430845,1.60349841641983,"Freshwater",1
"381","WoS",2013,"Bangladesh","Medium","pelagic","tropical","whole","Eutropiichthys vacha","Schilbeidae","Nazma_65","Calcium",520,13347,"Siluriformes","pelagic",NA,"elongate",38.2,"tropical",3.88,0.393895521430845,1.60349841641983,"Freshwater",1
"382","WoS",2013,"Bangladesh","Medium","pelagic","tropical","whole","Eutropiichthys vacha","Schilbeidae","Nazma_65","Iron",0.7,13347,"Siluriformes","pelagic",NA,"elongate",38.2,"tropical",3.88,0.393895521430845,1.60349841641983,"Freshwater",1
"383","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Nazma_65","Protein",17.3,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"384","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Nazma_65","Zinc",1.25,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"385","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Nazma_65","Calcium",267,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"386","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Nazma_65","Iron",1.2,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"387","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Chitala chitala","Notopteridae","Nazma_65","Protein",17.8,2078,"Osteoglossiformes","demersal",NA,"short_deep",122,"tropical",3.73,0.259042973780053,2.5,"Freshwater",0
"388","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Chitala chitala","Notopteridae","Nazma_65","Zinc",0.61,2078,"Osteoglossiformes","demersal",NA,"short_deep",122,"tropical",3.73,0.259042973780053,2.5,"Freshwater",0
"389","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Chitala chitala","Notopteridae","Nazma_65","Calcium",104,2078,"Osteoglossiformes","demersal",NA,"short_deep",122,"tropical",3.73,0.259042973780053,2.5,"Freshwater",0
"390","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Chitala chitala","Notopteridae","Nazma_65","Iron",1.6,2078,"Osteoglossiformes","demersal",NA,"short_deep",122,"tropical",3.73,0.259042973780053,2.5,"Freshwater",0
"391","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Chitala chitala","Notopteridae","Nazma_65","Vitamin A",30,2078,"Osteoglossiformes","demersal",NA,"short_deep",122,"tropical",3.73,0.259042973780053,2.5,"Freshwater",0
"392","WoS",2013,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Nazma_65","Protein",15.4,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"393","WoS",2013,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Nazma_65","Zinc",19.7,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"394","WoS",2013,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Nazma_65","Calcium",1060,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"395","WoS",2013,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Nazma_65","Iron",4.8,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"396","WoS",2013,"Bangladesh","Medium","pelagic","subtropical","whole","Gudusia chapra","Clupeidae","Nazma_65","Vitamin A",6,1601,"Clupeiformes","pelagic",NA,"fusiform",20,"tropical",3.12,1.29333333333333,1.19487854411039,"Freshwater",1
"397","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Labeo gonius","Cyprinidae","Nazma_65","Protein",17.6,10254,"Cypriniformes","benthopelagic",NA,"elongate",150,"tropical",2,0.21,1.94606539806271,"Brackish",0
"398","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Labeo gonius","Cyprinidae","Nazma_65","Zinc",0.06,10254,"Cypriniformes","benthopelagic",NA,"elongate",150,"tropical",2,0.21,1.94606539806271,"Brackish",0
"399","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Labeo gonius","Cyprinidae","Nazma_65","Calcium",30,10254,"Cypriniformes","benthopelagic",NA,"elongate",150,"tropical",2,0.21,1.94606539806271,"Brackish",0
"400","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Labeo gonius","Cyprinidae","Nazma_65","Iron",0.3,10254,"Cypriniformes","benthopelagic",NA,"elongate",150,"tropical",2,0.21,1.94606539806271,"Brackish",0
"401","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Sperata aor","Bagridae","Nazma_65","Protein",17,5496,"Siluriformes","demersal",NA,"fusiform",180,"tropical",3.61,0.23,3.04060530510084,"Brackish",0
"402","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Sperata aor","Bagridae","Nazma_65","Zinc",0.23,5496,"Siluriformes","demersal",NA,"fusiform",180,"tropical",3.61,0.23,3.04060530510084,"Brackish",0
"403","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Sperata aor","Bagridae","Nazma_65","Calcium",11,5496,"Siluriformes","demersal",NA,"fusiform",180,"tropical",3.61,0.23,3.04060530510084,"Brackish",0
"404","WoS",2013,"Bangladesh","Medium","demersal","tropical","whole","Sperata aor","Bagridae","Nazma_65","Iron",0.9,5496,"Siluriformes","demersal",NA,"fusiform",180,"tropical",3.61,0.23,3.04060530510084,"Brackish",0
"405","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Salmostoma phulo","Cyprinidae","Nazma_65","Protein",15.3,24284,"Cypriniformes","benthopelagic",NA,"fusiform",12,"tropical",3.16,0.292563554606402,1.82318044592642,"Freshwater",0
"406","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Salmostoma phulo","Cyprinidae","Nazma_65","Zinc",3.1,24284,"Cypriniformes","benthopelagic",NA,"fusiform",12,"tropical",3.16,0.292563554606402,1.82318044592642,"Freshwater",0
"407","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Salmostoma phulo","Cyprinidae","Nazma_65","Calcium",534,24284,"Cypriniformes","benthopelagic",NA,"fusiform",12,"tropical",3.16,0.292563554606402,1.82318044592642,"Freshwater",0
"408","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Salmostoma phulo","Cyprinidae","Nazma_65","Iron",1.9,24284,"Cypriniformes","benthopelagic",NA,"fusiform",12,"tropical",3.16,0.292563554606402,1.82318044592642,"Freshwater",0
"409","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Nazma_65","Protein",17.1,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"410","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Nazma_65","Zinc",3.19,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"411","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Nazma_65","Calcium",767,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"412","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Nazma_65","Iron",3.8,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"413","WoS",2013,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Nazma_65","Vitamin A",2680,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"414","WoS",2013,"Bangladesh","Medium","benthopelagic","subtropical","whole","Hypophthalmichthys molitrix","Cyprinidae","Nazma_65","Protein",17.5,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"415","WoS",2013,"Bangladesh","Medium","benthopelagic","subtropical","whole","Hypophthalmichthys molitrix","Cyprinidae","Nazma_65","Zinc",0.28,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"416","WoS",2013,"Bangladesh","Medium","benthopelagic","subtropical","whole","Hypophthalmichthys molitrix","Cyprinidae","Nazma_65","Calcium",22,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"417","WoS",2013,"Bangladesh","Medium","benthopelagic","subtropical","whole","Hypophthalmichthys molitrix","Cyprinidae","Nazma_65","Iron",1.5,274,"Cypriniformes","benthopelagic",20,"fusiform",105,"temperate",2,0.2538,2.79808716451379,"Brackish",0
"418","WoS",2016,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Wheal_106","Zinc",1.41,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"419","WoS",2016,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Wheal_106","Iron",0.68,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"420","WoS",2016,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Wheal_106","Selenium",29.5,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"421","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Chela cachius","Cyprinidae","Wheal_106","Zinc",4.57,13220,"Cypriniformes","benthopelagic",NA,"fusiform",9.6,"tropical",3.17,0.292563554606402,1.82318044592642,"Freshwater",0
"422","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Chela cachius","Cyprinidae","Wheal_106","Iron",0.68,13220,"Cypriniformes","benthopelagic",NA,"fusiform",9.6,"tropical",3.17,0.292563554606402,1.82318044592642,"Freshwater",0
"423","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Chela cachius","Cyprinidae","Wheal_106","Selenium",36.8,13220,"Cypriniformes","benthopelagic",NA,"fusiform",9.6,"tropical",3.17,0.292563554606402,1.82318044592642,"Freshwater",0
"424","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Trichogaster fasciata","Osphronemidae","Wheal_106","Zinc",2,4770,"Perciformes","benthopelagic",NA,"short_deep",12.5,"tropical",3.06,0.9,1.0023666947419,"Freshwater",0
"425","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Trichogaster fasciata","Osphronemidae","Wheal_106","Iron",11.76,4770,"Perciformes","benthopelagic",NA,"short_deep",12.5,"tropical",3.06,0.9,1.0023666947419,"Freshwater",0
"426","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Trichogaster fasciata","Osphronemidae","Wheal_106","Selenium",30.4,4770,"Perciformes","benthopelagic",NA,"short_deep",12.5,"tropical",3.06,0.9,1.0023666947419,"Freshwater",0
"427","WoS",2016,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Corica soborna","Clupeidae","Wheal_106","Zinc",2.63,1566,"Clupeiformes","pelagic_neritic",NA,"fusiform",5.3,"tropical",3.06,0.72509677501499,1.68643105690157,"Freshwater",1
"428","WoS",2016,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Corica soborna","Clupeidae","Wheal_106","Iron",1.89,1566,"Clupeiformes","pelagic_neritic",NA,"fusiform",5.3,"tropical",3.06,0.72509677501499,1.68643105690157,"Freshwater",1
"429","WoS",2016,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Corica soborna","Clupeidae","Wheal_106","Selenium",13.4,1566,"Clupeiformes","pelagic_neritic",NA,"fusiform",5.3,"tropical",3.06,0.72509677501499,1.68643105690157,"Freshwater",1
"430","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Esomus danrica","Cyprinidae","Wheal_106","Zinc",4.14,5150,"Cypriniformes","benthopelagic",NA,"fusiform",13,"tropical",2.41,0.292563554606402,1.82318044592642,"Freshwater",0
"431","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Esomus danrica","Cyprinidae","Wheal_106","Iron",3.14,5150,"Cypriniformes","benthopelagic",NA,"fusiform",13,"tropical",2.41,0.292563554606402,1.82318044592642,"Freshwater",0
"432","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Esomus danrica","Cyprinidae","Wheal_106","Selenium",46.1,5150,"Cypriniformes","benthopelagic",NA,"fusiform",13,"tropical",2.41,0.292563554606402,1.82318044592642,"Freshwater",0
"433","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Glossogobius giuris","Gobiidae","Wheal_106","Zinc",1.85,4833,"Perciformes","benthopelagic",5,"fusiform",50,"tropical",3.66,0.778,0.903706419230741,"Brackish",0
"434","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Glossogobius giuris","Gobiidae","Wheal_106","Iron",1.34,4833,"Perciformes","benthopelagic",5,"fusiform",50,"tropical",3.66,0.778,0.903706419230741,"Brackish",0
"435","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Glossogobius giuris","Gobiidae","Wheal_106","Selenium",50.4,4833,"Perciformes","benthopelagic",5,"fusiform",50,"tropical",3.66,0.778,0.903706419230741,"Brackish",0
"436","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Wheal_106","Zinc",2.95,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"437","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Wheal_106","Iron",1.03,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"438","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Wheal_106","Selenium",51,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"439","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Lepidocephalichthys guntea","Cobitidae","Wheal_106","Zinc",1.94,5336,"Cypriniformes","demersal",NA,"elongate",15,"tropical",2.68,0.71,1.13326913855397,"Brackish",0
"440","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Lepidocephalichthys guntea","Cobitidae","Wheal_106","Iron",2.43,5336,"Cypriniformes","demersal",NA,"elongate",15,"tropical",2.68,0.71,1.13326913855397,"Brackish",0
"441","WoS",2016,"Bangladesh","Medium","demersal","tropical","whole","Lepidocephalichthys guntea","Cobitidae","Wheal_106","Selenium",38.8,5336,"Cypriniformes","demersal",NA,"elongate",15,"tropical",2.68,0.71,1.13326913855397,"Brackish",0
"442","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Wheal_106","Zinc",1.06,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"443","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Wheal_106","Iron",1.01,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"444","WoS",2016,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Wheal_106","Selenium",90.4,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
