,id_number,source,year,geographic_location_cleaned,hdi,demers_pelag,env_temp,form_clean,species_from_search,family,paper_id,nutrient,value,nut,species_short,species,country_sampled
137,A_38,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Clarias batrachus,Clariidae,Bogard_12,Calcium,59,ca,C. bat.,Clarias batrachus,Bangladesh
138,A_38,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Clarias batrachus,Clariidae,Bogard_12,Iron,1.2,fe,C. bat.,Clarias batrachus,Bangladesh
139,A_38,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Clarias batrachus,Clariidae,Bogard_12,Selenium,22,se,C. bat.,Clarias batrachus,Bangladesh
140,A_38,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Clarias batrachus,Clariidae,Bogard_12,Vitamin A,25,vit_a,C. bat.,Clarias batrachus,Bangladesh
141,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Protein,16.7,protein,N. nan.,Nandus nandus,Bangladesh
142,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Zinc,1.6,zn,N. nan.,Nandus nandus,Bangladesh
143,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Calcium,1300,ca,N. nan.,Nandus nandus,Bangladesh
144,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Iron,0.84,fe,N. nan.,Nandus nandus,Bangladesh
145,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Selenium,29,se,N. nan.,Nandus nandus,Bangladesh
146,A_39,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Nandus nandus,Nandidae,Bogard_12,Vitamin A,60,vit_a,N. nan.,Nandus nandus,Bangladesh
147,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Protein,16.2,protein,O. pab.,Ompok pabda,Bangladesh
148,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Zinc,0.9,zn,O. pab.,Ompok pabda,Bangladesh
149,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Calcium,91,ca,O. pab.,Ompok pabda,Bangladesh
150,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Iron,0.46,fe,O. pab.,Ompok pabda,Bangladesh
151,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Selenium,27,se,O. pab.,Ompok pabda,Bangladesh
152,A_40,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Ompok pabda,Siluridae,Bogard_12,Omega-3,0.402,o3,O. pab.,Ompok pabda,Bangladesh
153,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Protein,17.3,protein,A. mol.,Amblypharyngodon mola,Bangladesh
154,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Zinc,3.2,zn,A. mol.,Amblypharyngodon mola,Bangladesh
155,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Calcium,853,ca,A. mol.,Amblypharyngodon mola,Bangladesh
156,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Iron,5.7,fe,A. mol.,Amblypharyngodon mola,Bangladesh
157,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Selenium,5,se,A. mol.,Amblypharyngodon mola,Bangladesh
158,A_41,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Bogard_12,Vitamin A,2503,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
159,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Protein,14.9,protein,B. dar.,Botia dario,Bangladesh
160,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Zinc,4,zn,B. dar.,Botia dario,Bangladesh
161,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Calcium,1300,ca,B. dar.,Botia dario,Bangladesh
162,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Iron,2.5,fe,B. dar.,Botia dario,Bangladesh
163,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Selenium,31,se,B. dar.,Botia dario,Bangladesh
164,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Vitamin A,24,vit_a,B. dar.,Botia dario,Bangladesh
165,A_42,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Botia dario,Botiidae,Bogard_12,Omega-3,0.719,o3,B. dar.,Botia dario,Bangladesh
166,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Protein,19.1,protein,H. fos.,Heteropneustes fossilis,Bangladesh
167,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Zinc,1.1,zn,H. fos.,Heteropneustes fossilis,Bangladesh
168,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Calcium,60,ca,H. fos.,Heteropneustes fossilis,Bangladesh
169,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Iron,2.2,fe,H. fos.,Heteropneustes fossilis,Bangladesh
170,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Selenium,31,se,H. fos.,Heteropneustes fossilis,Bangladesh
171,A_43,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Heteropneustes fossilis,Heteropneustidae,Bogard_12,Vitamin A,32,vit_a,H. fos.,Heteropneustes fossilis,Bangladesh
172,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Protein,18.3,protein,C. pun.,Channa punctata,Bangladesh
173,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Zinc,1.5,zn,C. pun.,Channa punctata,Bangladesh
174,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Calcium,766,ca,C. pun.,Channa punctata,Bangladesh
175,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Iron,1.8,fe,C. pun.,Channa punctata,Bangladesh
176,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Selenium,15,se,C. pun.,Channa punctata,Bangladesh
177,A_44,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Bogard_12,Vitamin A,139,vit_a,C. pun.,Channa punctata,Bangladesh
178,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Protein,17.2,protein,M. acu.,Macrognathus aculeatus,Bangladesh
179,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Zinc,1.2,zn,M. acu.,Macrognathus aculeatus,Bangladesh
180,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Calcium,457,ca,M. acu.,Macrognathus aculeatus,Bangladesh
181,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Iron,2.5,fe,M. acu.,Macrognathus aculeatus,Bangladesh
182,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Selenium,15,se,M. acu.,Macrognathus aculeatus,Bangladesh
183,A_45,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Bogard_12,Vitamin A,83,vit_a,M. acu.,Macrognathus aculeatus,Bangladesh
184,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Protein,15.1,protein,M. vit.,Mystus vittatus,Bangladesh
185,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Zinc,3.1,zn,M. vit.,Mystus vittatus,Bangladesh
186,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Calcium,1093,ca,M. vit.,Mystus vittatus,Bangladesh
187,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Iron,4,fe,M. vit.,Mystus vittatus,Bangladesh
188,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Selenium,24,se,M. vit.,Mystus vittatus,Bangladesh
189,A_46,WoS,2015,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Bogard_12,Vitamin A,12,vit_a,M. vit.,Mystus vittatus,Bangladesh
190,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Protein,15.4,protein,P. tic.,Pethia ticto,Bangladesh
191,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Zinc,3.8,zn,P. tic.,Pethia ticto,Bangladesh
192,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Calcium,1480,ca,P. tic.,Pethia ticto,Bangladesh
193,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Iron,3.4,fe,P. tic.,Pethia ticto,Bangladesh
194,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Selenium,10,se,P. tic.,Pethia ticto,Bangladesh
195,A_47,WoS,2015,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Bogard_12,Vitamin A,21,vit_a,P. tic.,Pethia ticto,Bangladesh
196,A_48,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Bogard_12,Protein,17.1,protein,C. mar.,Channa marulius,Bangladesh
197,A_48,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Bogard_12,Zinc,0.6,zn,C. mar.,Channa marulius,Bangladesh
198,A_48,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Bogard_12,Calcium,9.3,ca,C. mar.,Channa marulius,Bangladesh
199,A_48,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Bogard_12,Iron,0.43,fe,C. mar.,Channa marulius,Bangladesh
200,A_48,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa marulius,Channidae,Bogard_12,Selenium,37,se,C. mar.,Channa marulius,Bangladesh
201,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Protein,16.4,protein,T. ili.,Tenualosa ilisha,Bangladesh
202,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Zinc,1.2,zn,T. ili.,Tenualosa ilisha,Bangladesh
203,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Calcium,220,ca,T. ili.,Tenualosa ilisha,Bangladesh
204,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Iron,1.9,fe,T. ili.,Tenualosa ilisha,Bangladesh
205,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Selenium,40,se,T. ili.,Tenualosa ilisha,Bangladesh
206,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Vitamin A,20,vit_a,T. ili.,Tenualosa ilisha,Bangladesh
207,A_49,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Omega-3,2.034,o3,T. ili.,Tenualosa ilisha,Bangladesh
208,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Protein,19,protein,T. ili.,Tenualosa ilisha,Bangladesh
209,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Zinc,1.8,zn,T. ili.,Tenualosa ilisha,Bangladesh
210,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Calcium,500,ca,T. ili.,Tenualosa ilisha,Bangladesh
211,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Iron,2.5,fe,T. ili.,Tenualosa ilisha,Bangladesh
212,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Selenium,41,se,T. ili.,Tenualosa ilisha,Bangladesh
213,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Vitamin A,14,vit_a,T. ili.,Tenualosa ilisha,Bangladesh
214,A_50,WoS,2015,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Tenualosa ilisha,Clupeidae,Bogard_12,Omega-3,0.875,o3,T. ili.,Tenualosa ilisha,Bangladesh
215,A_51,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa striata,Channidae,Bogard_12,Protein,18.7,protein,C. str.,Channa striata,Bangladesh
216,A_51,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa striata,Channidae,Bogard_12,Zinc,0.73,zn,C. str.,Channa striata,Bangladesh
217,A_51,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa striata,Channidae,Bogard_12,Calcium,96,ca,C. str.,Channa striata,Bangladesh
218,A_51,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa striata,Channidae,Bogard_12,Iron,0.41,fe,C. str.,Channa striata,Bangladesh
219,A_51,WoS,2015,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa striata,Channidae,Bogard_12,Selenium,42,se,C. str.,Channa striata,Bangladesh
220,A_62,WoS,2014,Cameroon,Low,benthopelagic,tropical,muscle,Symphysodon discus,Cichlidae,Tenyang_100,Protein,13.66,protein,S. dis.,Symphysodon discus,Cameroon
221,A_62,WoS,2014,Cameroon,Low,benthopelagic,tropical,muscle,Symphysodon discus,Cichlidae,Tenyang_100,Zinc,4.291,zn,S. dis.,Symphysodon discus,Cameroon
222,A_62,WoS,2014,Cameroon,Low,benthopelagic,tropical,muscle,Symphysodon discus,Cichlidae,Tenyang_100,Calcium,408,ca,S. dis.,Symphysodon discus,Cameroon
223,A_63,WoS,2014,Cameroon,Low,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Tenyang_100,Protein,17.81,protein,C. car.,Cyprinus carpio,Cameroon
224,A_63,WoS,2014,Cameroon,Low,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Tenyang_100,Zinc,4,zn,C. car.,Cyprinus carpio,Cameroon
225,A_63,WoS,2014,Cameroon,Low,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Tenyang_100,Calcium,1448,ca,C. car.,Cyprinus carpio,Cameroon
226,A_64,WoS,1980,USA,Very High,demersal,temperate,muscle,Catostomus commersonii,Catostomidae,MAI_47,Protein,15.83,protein,C. com.,Catostomus commersonii,USA
227,A_65,WoS,1980,USA,Very High,demersal,temperate,muscle,Lota lota,Lotidae,MAI_47,Protein,17.4,protein,L. lot.,Lota lota,USA
228,A_66,WoS,1980,USA,Very High,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,MAI_47,Protein,18.29,protein,O. myk.,Oncorhynchus mykiss,USA
229,A_67,WoS,1980,USA,Very High,demersal,temperate,muscle,Sander vitreus,Percidae,MAI_47,Protein,17.68,protein,S. vit.,Sander vitreus,USA
230,A_68,WoS,1980,USA,Very High,demersal,temperate,muscle,Perca flavescens,Percidae,MAI_47,Protein,17.11,protein,P. fla.,Perca flavescens,USA
231,A_69,WoS,1980,USA,Very High,benthopelagic,subtropical,muscle,Pomoxis nigromaculatus,Centrarchidae,MAI_47,Protein,17.96,protein,P. nig.,Pomoxis nigromaculatus,USA
232,A_70,WoS,2013,Bangladesh,Medium,pelagic,subtropical,whole,Setipinna phasa,Engraulidae,Nazma_65,Protein,17.7,protein,S. pha.,Setipinna phasa,Bangladesh
233,A_70,WoS,2013,Bangladesh,Medium,pelagic,subtropical,whole,Setipinna phasa,Engraulidae,Nazma_65,Zinc,3.2,zn,S. pha.,Setipinna phasa,Bangladesh
234,A_70,WoS,2013,Bangladesh,Medium,pelagic,subtropical,whole,Setipinna phasa,Engraulidae,Nazma_65,Calcium,452,ca,S. pha.,Setipinna phasa,Bangladesh
235,A_70,WoS,2013,Bangladesh,Medium,pelagic,subtropical,whole,Setipinna phasa,Engraulidae,Nazma_65,Iron,1.8,fe,S. pha.,Setipinna phasa,Bangladesh
236,A_70,WoS,2013,Bangladesh,Medium,pelagic,subtropical,whole,Setipinna phasa,Engraulidae,Nazma_65,Vitamin A,12,vit_a,S. pha.,Setipinna phasa,Bangladesh
237,A_71,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Systomus sarana,Cyprinidae,Nazma_65,Protein,17.4,protein,S. sar.,Systomus sarana,Bangladesh
238,A_71,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Systomus sarana,Cyprinidae,Nazma_65,Zinc,0.74,zn,S. sar.,Systomus sarana,Bangladesh
239,A_71,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Systomus sarana,Cyprinidae,Nazma_65,Calcium,227,ca,S. sar.,Systomus sarana,Bangladesh
240,A_71,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Systomus sarana,Cyprinidae,Nazma_65,Iron,0.6,fe,S. sar.,Systomus sarana,Bangladesh
241,A_72,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Systomus sarana,Cyprinidae,Nazma_65,Protein,17.4,protein,S. sar.,Systomus sarana,Bangladesh
242,A_72,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Systomus sarana,Cyprinidae,Nazma_65,Zinc,0.74,zn,S. sar.,Systomus sarana,Bangladesh
243,A_72,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Systomus sarana,Cyprinidae,Nazma_65,Calcium,24,ca,S. sar.,Systomus sarana,Bangladesh
244,A_72,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Systomus sarana,Cyprinidae,Nazma_65,Iron,0.6,fe,S. sar.,Systomus sarana,Bangladesh
245,A_73,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Puntius sophore,Cyprinidae,Nazma_65,Protein,17.6,protein,P. sop.,Puntius sophore,Bangladesh
246,A_73,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Puntius sophore,Cyprinidae,Nazma_65,Zinc,3,zn,P. sop.,Puntius sophore,Bangladesh
247,A_73,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Puntius sophore,Cyprinidae,Nazma_65,Calcium,967,ca,P. sop.,Puntius sophore,Bangladesh
248,A_73,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Puntius sophore,Cyprinidae,Nazma_65,Iron,2.6,fe,P. sop.,Puntius sophore,Bangladesh
249,A_73,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,not specified,Puntius sophore,Cyprinidae,Nazma_65,Vitamin A,59,vit_a,P. sop.,Puntius sophore,Bangladesh
250,A_74,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Nazma_65,Protein,17.6,protein,P. sop.,Puntius sophore,Bangladesh
251,A_74,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Nazma_65,Zinc,3,zn,P. sop.,Puntius sophore,Bangladesh
252,A_74,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Nazma_65,Calcium,110,ca,P. sop.,Puntius sophore,Bangladesh
253,A_74,WoS,2013,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Nazma_65,Iron,2,fe,P. sop.,Puntius sophore,Bangladesh
254,A_75,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Notopterus notopterus,Notopteridae,Nazma_65,Protein,17.8,protein,N. not.,Notopterus notopterus,Bangladesh
255,A_75,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Notopterus notopterus,Notopteridae,Nazma_65,Zinc,0.74,zn,N. not.,Notopterus notopterus,Bangladesh
256,A_75,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Notopterus notopterus,Notopteridae,Nazma_65,Calcium,590,ca,N. not.,Notopterus notopterus,Bangladesh
257,A_75,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Notopterus notopterus,Notopteridae,Nazma_65,Iron,1,fe,N. not.,Notopterus notopterus,Bangladesh
258,A_75,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Notopterus notopterus,Notopteridae,Nazma_65,Vitamin A,30,vit_a,N. not.,Notopterus notopterus,Bangladesh
259,A_76,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Labeo calbasu,Cyprinidae,Nazma_65,Protein,17,protein,L. cal.,Labeo calbasu,Bangladesh
260,A_76,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Labeo calbasu,Cyprinidae,Nazma_65,Zinc,0.36,zn,L. cal.,Labeo calbasu,Bangladesh
261,A_76,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Labeo calbasu,Cyprinidae,Nazma_65,Calcium,13,ca,L. cal.,Labeo calbasu,Bangladesh
262,A_76,WoS,2013,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Labeo calbasu,Cyprinidae,Nazma_65,Iron,1.1,fe,L. cal.,Labeo calbasu,Bangladesh
263,A_77,WoS,2013,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Eutropiichthys vacha,Schilbeidae,Nazma_65,Protein,16.1,protein,E. vac.,Eutropiichthys vacha,Bangladesh
264,A_77,WoS,2013,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Eutropiichthys vacha,Schilbeidae,Nazma_65,Calcium,520,ca,E. vac.,Eutropiichthys vacha,Bangladesh
265,A_77,WoS,2013,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Eutropiichthys vacha,Schilbeidae,Nazma_65,Iron,0.7,fe,E. vac.,Eutropiichthys vacha,Bangladesh
266,A_78,WoS,2013,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Gibelion catla,Cyprinidae,Nazma_65,Protein,17.3,protein,G. cat.,Gibelion catla,Bangladesh
267,A_78,WoS,2013,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Gibelion catla,Cyprinidae,Nazma_65,Zinc,0.48,zn,G. cat.,Gibelion catla,Bangladesh
268,A_78,WoS,2013,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Gibelion catla,Cyprinidae,Nazma_65,Calcium,530,ca,G. cat.,Gibelion catla,Bangladesh
269,A_78,WoS,2013,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Gibelion catla,Cyprinidae,Nazma_65,Iron,0.6,fe,G. cat.,Gibelion catla,Bangladesh
