,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
ExMu[423],8.738,2.527,4.774,13.337,0.232,0.165,118.0,118.0,135.0,1183.0,1.02
ExMu[424],5.315,1.45,2.735,7.79,0.179,0.127,66.0,66.0,68.0,1539.0,1.04
ExMu[425],58.753,14.527,31.193,84.848,0.57,0.403,649.0,649.0,317.0,1584.0,1.04
ExMu[426],58.753,14.527,31.193,84.848,0.57,0.403,649.0,649.0,317.0,1584.0,1.04
ExMu[427],56.642,18.812,25.026,90.453,0.732,0.518,661.0,661.0,486.0,1383.0,1.02
ExMu[428],56.642,18.812,25.026,90.453,0.732,0.518,661.0,661.0,486.0,1383.0,1.02
ExMu[429],60.146,71.485,7.121,152.861,2.687,1.901,708.0,708.0,104.0,55.0,1.1
ExMu[430],45.469,37.459,10.819,107.13,2.771,1.963,183.0,183.0,66.0,869.0,1.05
ExMu[431],541.98,183.38,231.961,883.658,17.969,12.741,104.0,104.0,127.0,1238.0,1.04
ExMu[432],434.33,146.503,177.011,704.405,13.235,9.381,123.0,123.0,164.0,1409.0,1.04
ExMu[433],76.432,36.53,27.494,140.23,5.919,4.218,38.0,38.0,21.0,21.0,1.13
ExMu[434],109.744,47.47,43.33,192.112,7.922,5.648,36.0,36.0,19.0,20.0,1.14
ExMu[435],844.002,412.941,207.894,1583.428,12.94,9.152,1018.0,1018.0,271.0,1526.0,1.04
ExMu[436],980.264,348.865,362.552,1627.325,9.392,6.643,1380.0,1380.0,1202.0,1376.0,1.06
ExMu[437],1058.665,300.673,502.554,1560.347,37.353,26.532,65.0,65.0,60.0,1131.0,1.05
ExMu[438],229.34,209.274,33.842,610.076,23.509,16.685,79.0,79.0,38.0,1153.0,1.07
ExMu[439],769.035,392.353,150.372,1454.094,15.015,10.622,683.0,683.0,539.0,1448.0,1.07
ExMu[440],764.808,307.571,286.835,1265.168,19.662,13.919,245.0,245.0,134.0,1125.0,1.03
ExMu[441],810.688,321.009,378.493,1326.435,8.284,5.859,1501.0,1501.0,1683.0,1181.0,1.06
ExMu[442],250.013,183.792,49.957,501.303,5.8,4.175,1004.0,969.0,113.0,1371.0,1.09
ExMu[443],675.506,149.824,416.033,967.476,6.476,4.65,535.0,520.0,553.0,1807.0,1.03
ExMu[444],689.711,312.128,140.573,1219.757,8.715,6.164,1283.0,1283.0,709.0,1282.0,1.06
ExMu[445],26.961,13.692,6.796,51.323,0.772,0.546,315.0,315.0,224.0,1500.0,1.04
ExMu[446],5.315,1.45,2.735,7.79,0.179,0.127,66.0,66.0,68.0,1539.0,1.04
ExMu[447],339.693,369.25,52.517,828.118,15.087,10.673,599.0,599.0,131.0,340.0,1.04
ExMu[448],910.253,293.711,402.349,1472.983,11.272,7.974,679.0,679.0,588.0,1676.0,1.03
ExMu[449],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[450],251.357,99.872,94.041,433.507,8.383,5.94,142.0,142.0,94.0,1392.0,1.04
ExMu[451],402.034,276.753,58.994,817.555,10.625,7.516,678.0,678.0,377.0,1047.0,1.03
ExMu[452],2076.091,697.71,817.114,3514.659,93.146,71.304,56.0,48.0,64.0,58.0,1.07
ExMu[453],1146.816,311.867,567.675,1704.119,12.2,8.63,653.0,653.0,447.0,1547.0,1.03
ExMu[454],666.568,167.555,344.618,949.114,22.84,16.451,54.0,52.0,54.0,899.0,1.05
ExMu[455],1455.438,1026.69,332.895,3864.734,182.663,130.374,32.0,32.0,33.0,50.0,1.08
ExMu[456],1498.884,1170.141,67.633,4383.2,191.131,149.846,37.0,31.0,76.0,26.0,1.04
ExMu[457],307.858,348.321,10.85,1121.174,53.78,38.295,42.0,42.0,42.0,24.0,1.06
ExMu[458],86.252,96.769,11.467,219.278,4.356,3.082,493.0,493.0,386.0,1385.0,1.07
ExMu[459],1435.821,435.361,616.311,2332.031,75.972,58.218,33.0,29.0,36.0,25.0,1.07
ExMu[460],87.932,36.156,36.274,158.403,9.048,6.519,16.0,16.0,22.0,39.0,1.14
ExMu[461],434.33,146.503,177.011,704.405,13.235,9.381,123.0,123.0,164.0,1409.0,1.04
ExMu[462],97.143,113.184,8.89,306.647,23.382,17.249,23.0,22.0,65.0,17.0,1.04
ExMu[463],49.531,38.895,14.294,101.955,3.057,2.166,162.0,162.0,40.0,1263.0,1.07
ExMu[464],130.651,102.298,29.235,340.156,14.857,10.571,47.0,47.0,81.0,757.0,1.06
ExMu[465],189.682,88.87,35.522,329.378,16.664,12.153,28.0,27.0,32.0,332.0,1.08
ExMu[466],33.305,18.608,13.59,64.501,1.563,1.107,142.0,142.0,57.0,1690.0,1.05
ExMu[467],109.744,47.47,43.33,192.112,7.922,5.648,36.0,36.0,19.0,20.0,1.14
ExMu[468],109.948,43.654,48.227,187.474,6.861,4.887,40.0,40.0,21.0,23.0,1.13
ExMu[469],20.938,11.745,6.897,38.47,0.407,0.288,833.0,833.0,574.0,1475.0,1.04
ExMu[470],154.306,158.156,22.35,443.512,38.532,27.732,17.0,17.0,17.0,88.0,1.16
ExMu[471],50.101,78.227,10.638,97.491,2.955,2.09,701.0,701.0,270.0,965.0,1.06
ExMu[472],145.773,103.933,35.801,301.015,6.457,4.571,259.0,259.0,146.0,1369.0,1.08
ExMu[473],229.34,209.274,33.842,610.076,23.509,16.685,79.0,79.0,38.0,1153.0,1.07
ExMu[474],180.491,70.569,70.472,303.622,10.586,7.535,44.0,44.0,52.0,404.0,1.06
ExMu[475],287.294,219.399,59.456,580.165,7.414,5.244,876.0,876.0,554.0,1768.0,1.05
ExMu[476],295.291,143.478,88.654,546.51,22.913,16.324,39.0,39.0,21.0,21.0,1.13
ExMu[477],609.205,378.733,167.446,1322.642,50.105,35.612,57.0,57.0,93.0,326.0,1.08
ExMu[478],122.189,65.768,15.928,235.638,2.134,1.51,949.0,949.0,642.0,1281.0,1.04
ExMu[479],24.007,13.636,8.256,47.384,1.089,0.772,157.0,157.0,67.0,1397.0,1.05
ExMu[480],195.671,58.889,91.325,302.707,2.444,1.729,581.0,581.0,421.0,1361.0,1.06
ExMu[481],194.462,66.531,80.565,316.953,4.548,3.22,214.0,214.0,242.0,826.0,1.04
ExMu[482],121.719,51.12,29.845,203.247,9.962,7.764,26.0,22.0,29.0,272.0,1.09
ExMu[483],121.719,51.12,29.845,203.247,9.962,7.764,26.0,22.0,29.0,272.0,1.09
ExMu[484],50.392,23.849,16.901,93.175,4.162,2.97,33.0,33.0,19.0,19.0,1.15
ExMu[485],194.462,66.531,80.565,316.953,4.548,3.22,214.0,214.0,242.0,826.0,1.04
ExMu[486],41.361,36.613,9.248,89.921,1.654,1.17,490.0,490.0,149.0,943.0,1.06
ExMu[487],163.772,61.442,51.283,283.778,4.428,3.136,193.0,193.0,179.0,316.0,1.04
ExMu[488],896.187,251.91,434.274,1385.082,34.707,25.408,53.0,50.0,53.0,56.0,1.05
ExMu[489],896.187,251.91,434.274,1385.082,34.707,25.408,53.0,50.0,53.0,56.0,1.05
ExMu[490],376.767,85.164,228.899,548.683,3.971,2.81,460.0,460.0,462.0,1830.0,1.02
ExMu[491],632.536,148.093,375.004,927.23,5.4,3.82,752.0,752.0,695.0,1760.0,1.03
ExMu[492],448.455,167.858,169.147,740.93,33.256,23.79,25.0,25.0,29.0,187.0,1.09
ExMu[493],370.907,96.491,202.772,551.592,6.618,4.686,213.0,213.0,185.0,1252.0,1.04
ExMu[494],209.224,96.198,81.983,385.456,15.148,10.79,40.0,40.0,25.0,33.0,1.11
ExMu[495],814.98,184.147,467.556,1151.053,10.293,7.285,320.0,320.0,192.0,1379.0,1.02
ExMu[496],641.515,158.867,318.962,934.407,4.406,3.12,1300.0,1297.0,1057.0,1470.0,1.04
ExMu[497],974.106,196.693,622.16,1353.649,7.532,5.329,682.0,682.0,603.0,2261.0,1.02
ExMu[498],1152.669,244.508,706.252,1626.418,9.245,6.54,699.0,699.0,585.0,1837.0,1.02
ExMu[499],431.451,249.288,99.958,847.26,25.033,17.754,99.0,99.0,152.0,1448.0,1.08
ExMu[500],900.128,279.571,363.974,1419.088,24.283,17.209,133.0,133.0,120.0,263.0,1.03
ExMu[501],501.741,188.381,212.592,861.384,24.373,17.32,60.0,60.0,62.0,229.0,1.06
ExMu[502],1014.559,258.769,535.588,1463.039,43.965,32.823,35.0,32.0,38.0,110.0,1.07
ExMu[503],1152.033,295.057,631.736,1736.107,48.83,36.377,37.0,33.0,38.0,47.0,1.07
ExMu[504],1237.491,541.071,526.646,2339.46,107.563,76.953,25.0,25.0,23.0,112.0,1.11
ExMu[505],1014.559,258.769,535.588,1463.039,43.965,32.823,35.0,32.0,38.0,110.0,1.07
ExMu[506],376.767,85.164,228.899,548.683,3.971,2.81,460.0,460.0,462.0,1830.0,1.02
ExMu[507],509.594,103.085,320.714,699.113,5.59,3.956,340.0,340.0,288.0,1397.0,1.02
ExMu[508],209.224,96.198,81.983,385.456,15.148,10.79,40.0,40.0,25.0,33.0,1.11
ExMu[509],950.057,252.157,505.322,1418.233,14.932,10.569,285.0,285.0,218.0,1311.0,1.03
ExMu[510],810.688,321.009,378.493,1326.435,8.284,5.859,1501.0,1501.0,1683.0,1181.0,1.06
ExMu[511],1058.665,300.673,502.554,1560.347,37.353,26.532,65.0,65.0,60.0,1131.0,1.05
ExMu[512],764.808,307.571,286.835,1265.168,19.662,13.919,245.0,245.0,134.0,1125.0,1.03
ExMu[513],641.515,158.867,318.962,934.407,4.406,3.12,1300.0,1297.0,1057.0,1470.0,1.04
ExMu[514],974.106,196.693,622.16,1353.649,7.532,5.329,682.0,682.0,603.0,2261.0,1.02
ExMu[515],1146.816,311.867,567.675,1704.119,12.2,8.63,653.0,653.0,447.0,1547.0,1.03
ExMu[516],32.492,25.361,9.514,66.461,2.308,1.636,121.0,121.0,32.0,819.0,1.08
ExMu[517],51.203,47.946,7.717,142.623,3.146,2.227,232.0,232.0,131.0,444.0,1.11
ExMu[518],24.007,13.636,8.256,47.384,1.089,0.772,157.0,157.0,67.0,1397.0,1.05
ExMu[519],108.132,98.485,14.655,304.409,6.8,4.815,210.0,210.0,94.0,30.0,1.1
ExMu[520],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[521],18.722,12.384,4.202,43.014,3.748,2.725,11.0,11.0,19.0,19.0,1.17
ExMu[522],194.462,66.531,80.565,316.953,4.548,3.22,214.0,214.0,242.0,826.0,1.04
ExMu[523],177.999,98.411,48.701,351.717,10.267,7.283,92.0,92.0,65.0,1323.0,1.04
ExMu[524],197.742,83.161,65.736,333.454,17.353,12.43,23.0,23.0,27.0,638.0,1.1
ExMu[525],533.463,224.204,250.238,1004.238,62.002,45.585,13.0,13.0,17.0,53.0,1.16
ExMu[526],391.206,203.622,93.712,754.382,10.822,7.658,354.0,354.0,264.0,1441.0,1.07
ExMu[527],200.287,58.999,86.443,308.01,1.623,1.148,1321.0,1321.0,1045.0,1204.0,1.05
ExMu[528],205.527,63.505,94.005,324.405,1.836,1.299,1196.0,1196.0,999.0,1137.0,1.06
ExMu[529],130.796,40.717,61.025,197.285,6.269,4.464,42.0,42.0,41.0,1051.0,1.07
ExMu[530],130.796,40.717,61.025,197.285,6.269,4.464,42.0,42.0,41.0,1051.0,1.07
ExMu[531],130.796,40.717,61.025,197.285,6.269,4.464,42.0,42.0,41.0,1051.0,1.07
ExMu[532],267.216,123.127,74.134,501.641,30.8,24.411,16.0,13.0,21.0,52.0,1.13
ExMu[533],190.58,95.603,38.276,360.05,24.357,19.288,15.0,13.0,19.0,48.0,1.14
ExMu[534],162.537,67.181,41.234,270.158,13.044,10.033,27.0,23.0,29.0,237.0,1.09
ExMu[535],410.008,132.095,180.415,630.867,11.343,8.038,136.0,136.0,68.0,876.0,1.04
ExMu[536],285.934,100.651,124.447,487.241,10.875,7.716,86.0,86.0,97.0,1065.0,1.03
ExMu[537],330.045,125.032,139.418,558.033,13.135,9.318,91.0,91.0,82.0,400.0,1.07
ExMu[538],134.16,51.994,47.321,228.623,3.254,2.303,255.0,255.0,141.0,1512.0,1.03
ExMu[539],72.637,28.926,25.847,122.974,5.056,3.608,33.0,33.0,20.0,23.0,1.13
ExMu[540],116.932,60.41,25.942,212.728,12.623,9.042,23.0,23.0,26.0,168.0,1.1
ExMu[541],122.189,65.768,15.928,235.638,2.134,1.51,949.0,949.0,642.0,1281.0,1.04
ExMu[542],14.613,3.565,8.253,20.97,0.709,0.519,25.0,24.0,28.0,340.0,1.09
ExMu[543],57.279,22.388,26.687,106.878,5.607,4.122,16.0,15.0,23.0,31.0,1.12
ExMu[544],108.132,98.485,14.655,304.409,6.8,4.815,210.0,210.0,94.0,30.0,1.1
ExMu[545],85.031,63.631,18.728,208.246,9.257,6.587,47.0,47.0,67.0,1416.0,1.07
ExMu[546],152.397,63.51,50.289,265.5,4.802,3.401,175.0,175.0,165.0,1215.0,1.03
ExMu[547],85.267,57.595,12.862,205.632,10.995,7.859,27.0,27.0,27.0,25.0,1.1
ExMu[548],666.568,167.555,344.618,949.114,22.84,16.451,54.0,52.0,54.0,899.0,1.05
ExMu[549],118.985,46.476,43.442,200.994,6.048,4.298,59.0,59.0,66.0,1528.0,1.05
ExMu[550],69.986,9.819,52.698,88.425,0.943,0.669,108.0,108.0,129.0,1406.0,1.03
ExMu[551],538.706,136.155,295.493,794.11,6.223,4.403,479.0,479.0,379.0,1865.0,1.04
ExMu[552],92.094,35.079,31.009,154.082,5.482,3.904,41.0,41.0,31.0,231.0,1.08
ExMu[553],749.523,316.853,178.968,1280.08,37.035,26.293,73.0,73.0,70.0,1276.0,1.04
ExMu[554],649.259,202.541,294.778,992.229,14.574,10.321,193.0,193.0,92.0,1610.0,1.04
ExMu[555],235.36,182.51,42.565,580.173,32.138,22.934,32.0,32.0,59.0,19.0,1.1
ExMu[556],118.985,46.476,43.442,200.994,6.048,4.298,59.0,59.0,66.0,1528.0,1.05
ExMu[557],194.462,66.531,80.565,316.953,4.548,3.22,214.0,214.0,242.0,826.0,1.04
ExMu[558],276.627,115.036,120.53,508.25,28.097,20.305,17.0,17.0,23.0,34.0,1.12
ExMu[559],121.719,51.12,29.845,203.247,9.962,7.764,26.0,22.0,29.0,272.0,1.09
ExMu[560],151.117,56.584,44.602,244.144,7.059,5.014,64.0,64.0,74.0,252.0,1.04
ExMu[561],204.552,67.243,85.913,339.221,2.22,1.58,917.0,906.0,780.0,1234.0,1.05
